Time (s),Cart Position (m),Cart Velocity (m/s),Pole Angle (rad),Pole Angular Velocity (rad/s),Control Input (N),Q0,Q1,Q2,Q3,R
1740036674.9521,-0.0118,-0.0533,0.0114,0.0595,4.6028,11.1111,0.2500,25.0000,0.2500,0.0044
1740036674.9620,-0.0123,-0.0843,0.0119,0.1075,6.4696,11.1111,0.2500,25.0000,0.2500,0.0044
1740036674.9720,-0.0128,-0.0309,0.0125,0.0291,3.8690,11.1111,0.2500,25.0000,0.2500,0.0044
1740036674.9820,-0.0130,-0.0574,0.0127,0.0706,5.4340,11.1111,0.2500,25.0000,0.2500,0.0044
1740036674.9921,-0.0134,-0.0133,0.0130,0.0062,3.2611,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0021,-0.0134,-0.0553,0.0131,0.0712,5.6254,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0121,-0.0137,-0.0143,0.0134,0.0113,3.6079,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0221,-0.0138,-0.0477,0.0134,0.0634,5.5124,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0320,-0.0144,-0.0353,0.0142,0.0466,5.1556,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0421,-0.0146,-0.0677,0.0145,0.0973,7.0912,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0523,-0.0149,-0.0160,0.0150,0.0214,4.5512,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0621,-0.0150,-0.0487,0.0151,0.0725,6.4433,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0721,-0.0156,-0.0308,0.0159,0.0477,5.8240,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0821,-0.0157,-0.0161,0.0160,0.0276,5.1954,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.0920,-0.0158,-0.0090,0.0164,0.0188,5.0079,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1021,-0.0158,-0.0235,0.0164,0.0430,5.9259,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1121,-0.0158,0.0092,0.0165,-0.0044,4.3001,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1221,-0.0156,0.0147,0.0162,-0.0102,4.0811,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1320,-0.0153,0.0451,0.0159,-0.0534,2.5016,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1421,-0.0148,0.0502,0.0153,-0.0589,2.2030,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1521,-0.0144,0.0522,0.0149,-0.0599,2.0945,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1620,-0.0138,0.0659,0.0142,-0.0781,1.3104,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1721,-0.0131,0.0727,0.0134,-0.0860,0.8583,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1821,-0.0124,0.1012,0.0125,-0.1269,-0.7824,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.1920,-0.0112,0.1029,0.0110,-0.1270,-1.1385,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2020,-0.0102,0.1430,0.0097,-0.1853,-3.5171,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2121,-0.0090,0.1091,0.0082,-0.1327,-2.0154,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2221,-0.0079,0.1579,0.0069,-0.2044,-4.8901,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2321,-0.0065,0.1129,0.0052,-0.1354,-2.8375,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2422,-0.0056,0.1268,0.0041,-0.1553,-3.8157,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2520,-0.0042,0.1292,0.0023,-0.1580,-4.3767,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2621,-0.0029,0.1876,0.0008,-0.2449,-7.8591,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2721,-0.0009,0.1682,-0.0018,-0.2151,-7.4852,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2821,0.0002,0.1155,-0.0032,-0.1358,-5.0116,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.2924,0.0009,0.0785,-0.0040,-0.0804,-3.2511,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3020,0.0016,0.1009,-0.0046,-0.1146,-4.6371,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3121,0.0029,0.1135,-0.0062,-0.1338,-5.7595,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3220,0.0039,0.1817,-0.0074,-0.2367,-9.7707,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3320,0.0061,0.1493,-0.0102,-0.1887,-8.8122,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3421,0.0073,0.1759,-0.0117,-0.2298,-10.7021,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3521,0.0075,0.1667,-0.0119,-0.2161,-10.2730,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3621,0.0091,0.1215,-0.0138,-0.1507,-8.4894,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3721,0.0099,0.0510,-0.0147,-0.0467,-5.0542,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3821,0.0103,0.1018,-0.0151,-0.1247,-7.9642,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.3921,0.0118,0.1216,-0.0170,-0.1562,-9.6520,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4021,0.0126,0.1125,-0.0181,-0.1447,-9.5756,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4121,0.0133,0.0418,-0.0189,-0.0408,-6.1149,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4221,0.0135,0.0363,-0.0190,-0.0352,-5.9910,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4320,0.0138,0.0109,-0.0193,0.0001,-4.8660,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4420,0.0137,-0.0141,-0.0190,0.0347,-3.6062,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4521,0.0135,-0.0289,-0.0186,0.0540,-2.8740,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4621,0.0132,-0.0377,-0.0180,0.0643,-2.3817,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4721,0.0127,-0.0537,-0.0172,0.0856,-1.4707,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4821,0.0121,-0.0628,-0.0163,0.0964,-0.8899,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.4921,0.0115,-0.0672,-0.0153,0.1004,-0.5338,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5023,0.0107,-0.0905,-0.0142,0.1330,0.8636,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5121,0.0098,-0.0912,-0.0128,0.1316,1.1458,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5220,0.0089,-0.1128,-0.0115,0.1619,2.5270,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5320,0.0079,-0.0879,-0.0102,0.1223,1.4498,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5420,0.0070,-0.1150,-0.0090,0.1612,3.1220,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5521,0.0063,-0.0941,-0.0080,0.1288,2.2059,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5621,0.0054,-0.1010,-0.0067,0.1375,2.8160,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5720,0.0045,-0.0745,-0.0056,0.0965,1.6310,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5820,0.0039,-0.1020,-0.0047,0.1368,3.2780,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.5920,0.0027,-0.0904,-0.0032,0.1184,3.0159,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6021,0.0019,-0.1060,-0.0021,0.1410,4.0894,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6120,0.0010,-0.0696,-0.0010,0.0858,2.3994,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6221,0.0004,-0.0797,-0.0003,0.1006,3.1198,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6321,-0.0002,-0.0520,0.0005,0.0589,1.8295,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6420,-0.0007,-0.0717,0.0010,0.0883,3.0200,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6521,-0.0009,-0.0636,0.0013,0.0762,2.6501,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6621,-0.0015,-0.0491,0.0019,0.0545,2.0549,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6721,-0.0021,-0.0470,0.0026,0.0515,2.1193,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6821,-0.0025,-0.0620,0.0030,0.0743,3.0524,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.6921,-0.0030,-0.0358,0.0035,0.0353,1.8025,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7020,-0.0033,-0.0590,0.0039,0.0706,3.1544,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7138,-0.0037,-0.0322,0.0043,0.0308,1.8673,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7220,-0.0040,-0.0334,0.0045,0.0330,2.0001,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7320,-0.0042,-0.0167,0.0047,0.0085,1.1855,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7420,-0.0044,-0.0426,0.0048,0.0482,2.6362,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7520,-0.0047,-0.0206,0.0051,0.0157,1.5661,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7623,-0.0048,-0.0269,0.0052,0.0258,1.9609,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7721,-0.0050,-0.0108,0.0053,0.0024,1.1682,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7821,-0.0050,-0.0042,0.0053,-0.0069,0.8410,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.7921,-0.0050,0.0022,0.0052,-0.0157,0.5053,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8023,-0.0051,-0.0330,0.0051,0.0379,2.4110,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8121,-0.0055,-0.0334,0.0056,0.0391,2.6075,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8220,-0.0057,-0.0351,0.0058,0.0421,2.7891,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8320,-0.0059,-0.0122,0.0061,0.0086,1.6675,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8421,-0.0060,-0.0334,0.0061,0.0414,2.8714,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8521,-0.0064,-0.0275,0.0066,0.0333,2.7310,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8620,-0.0066,-0.0327,0.0068,0.0420,3.1197,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8720,-0.0069,-0.0209,0.0073,0.0251,2.6484,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8821,-0.0070,-0.0223,0.0074,0.0284,2.8195,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.8921,-0.0074,-0.0200,0.0079,0.0260,2.8791,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9025,-0.0075,-0.0105,0.0079,0.0128,2.4567,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9121,-0.0076,-0.0018,0.0081,0.0008,2.0895,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9220,-0.0075,0.0204,0.0079,-0.0313,0.9309,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9322,-0.0074,0.0240,0.0077,-0.0360,0.7236,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9421,-0.0071,0.0449,0.0073,-0.0661,-0.4446,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9520,-0.0067,0.0392,0.0067,-0.0563,-0.2334,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9620,-0.0062,0.0574,0.0061,-0.0825,-1.2996,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9721,-0.0057,0.0445,0.0054,-0.0621,-0.7426,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9821,-0.0054,0.0377,0.0050,-0.0512,-0.4553,11.1111,0.2500,25.0000,0.2500,0.0044
1740036675.9921,-0.0047,0.0658,0.0040,-0.0924,-2.1644,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0021,-0.0042,0.0893,0.0032,-0.1269,-3.5976,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0121,-0.0035,0.0574,0.0022,-0.0783,-2.1136,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0221,-0.0032,0.0447,0.0018,-0.0590,-1.5245,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0321,-0.0025,0.0504,0.0010,-0.0670,-2.0310,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0421,-0.0021,0.0786,0.0004,-0.1090,-3.6951,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0520,-0.0011,0.0668,-0.0009,-0.0910,-3.3888,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0621,-0.0006,0.0820,-0.0017,-0.1138,-4.4099,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0720,0.0003,0.0628,-0.0029,-0.0849,-3.7127,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0820,0.0008,0.0706,-0.0036,-0.0969,-4.3298,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.0920,0.0013,0.0341,-0.0043,-0.0424,-2.5709,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1021,0.0017,0.0547,-0.0046,-0.0740,-3.8106,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1121,0.0020,0.0229,-0.0051,-0.0269,-2.2676,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1221,0.0022,0.0202,-0.0053,-0.0235,-2.2023,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1321,0.0023,0.0117,-0.0055,-0.0114,-1.8372,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1420,0.0024,-0.0115,-0.0054,0.0225,-0.6311,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1520,0.0022,-0.0156,-0.0052,0.0279,-0.3859,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1621,0.0021,-0.0223,-0.0049,0.0372,-0.0019,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1721,0.0018,-0.0579,-0.0045,0.0900,2.0007,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1820,0.0013,-0.0772,-0.0037,0.1182,3.2011,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.1921,0.0004,-0.0641,-0.0024,0.0977,2.8108,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2021,-0.0001,-0.0753,-0.0015,0.1139,3.6107,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2121,-0.0009,-0.0587,-0.0003,0.0885,3.0293,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2221,-0.0015,-0.0852,0.0005,0.1281,4.6541,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2320,-0.0020,-0.0532,0.0013,0.0799,3.1487,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2421,-0.0024,-0.0506,0.0018,0.0760,3.1647,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2521,-0.0027,-0.0239,0.0024,0.0361,1.8874,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2621,-0.0029,-0.0479,0.0027,0.0723,3.2640,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2721,-0.0034,-0.0420,0.0034,0.0636,3.1561,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2822,-0.0037,-0.0493,0.0039,0.0749,3.7046,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.2923,-0.0042,-0.0382,0.0046,0.0586,3.3200,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3021,-0.0045,-0.0294,0.0050,0.0461,3.0001,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3121,-0.0046,-0.0050,0.0053,0.0102,1.8030,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3221,-0.0046,0.0143,0.0052,-0.0180,0.8057,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3321,-0.0044,0.0197,0.0050,-0.0253,0.5024,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3421,-0.0042,0.0265,0.0047,-0.0347,0.1083,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3521,-0.0039,0.0260,0.0044,-0.0332,0.0883,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3621,-0.0037,0.0256,0.0042,-0.0320,0.0798,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3721,-0.0034,0.0280,0.0038,-0.0350,-0.1127,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3820,-0.0031,0.0409,0.0034,-0.0536,-0.8623,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.3943,-0.0028,0.0332,0.0030,-0.0414,-0.5276,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4021,-0.0025,0.0495,0.0026,-0.0654,-1.4732,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4121,-0.0020,0.0475,0.0019,-0.0619,-1.5276,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4221,-0.0015,0.0751,0.0013,-0.1030,-3.1474,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4320,-0.0007,0.0687,0.0002,-0.0929,-3.0813,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4420,-0.0001,0.0761,-0.0006,-0.1038,-3.6757,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4520,0.0007,0.0613,-0.0016,-0.0815,-3.1535,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4621,0.0011,0.0339,-0.0022,-0.0404,-1.8424,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4721,0.0014,0.0182,-0.0025,-0.0171,-1.0893,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4821,0.0015,0.0231,-0.0026,-0.0247,-1.3920,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.4921,0.0017,0.0126,-0.0027,-0.0092,-0.8815,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5020,0.0018,0.0278,-0.0028,-0.0323,-1.7337,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5120,0.0021,0.0242,-0.0032,-0.0274,-1.6621,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5221,0.0023,0.0207,-0.0034,-0.0224,-1.5415,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5321,0.0024,0.0128,-0.0036,-0.0111,-1.1961,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5421,0.0025,0.0112,-0.0036,-0.0092,-1.1524,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5521,0.0026,0.0020,-0.0036,0.0042,-0.6885,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5621,0.0026,-0.0023,-0.0036,0.0100,-0.4694,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5721,0.0027,0.0122,-0.0037,-0.0122,-1.3127,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5821,0.0028,0.0072,-0.0038,-0.0053,-1.0875,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.5921,0.0029,0.0020,-0.0038,0.0019,-0.8546,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6021,0.0029,0.0001,-0.0038,0.0042,-0.7678,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6121,0.0028,-0.0056,-0.0037,0.0123,-0.4647,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6220,0.0028,-0.0038,-0.0035,0.0090,-0.5580,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6353,0.0027,-0.0062,-0.0035,0.0123,-0.4284,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6421,0.0026,-0.0068,-0.0033,0.0125,-0.3837,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6521,0.0025,-0.0094,-0.0032,0.0158,-0.2375,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6621,0.0025,-0.0014,-0.0030,0.0033,-0.6544,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6721,0.0024,-0.0063,-0.0029,0.0102,-0.3984,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6821,0.0023,-0.0089,-0.0028,0.0137,-0.2508,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.6923,0.0023,-0.0016,-0.0028,0.0024,-0.6603,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7029,0.0023,0.0110,-0.0028,-0.0170,-1.3568,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7121,0.0025,0.0100,-0.0030,-0.0158,-1.3767,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7221,0.0025,0.0175,-0.0031,-0.0275,-1.8335,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7320,0.0026,0.0041,-0.0033,-0.0077,-1.1758,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7421,0.0026,0.0151,-0.0033,-0.0246,-1.8008,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7520,0.0028,0.0096,-0.0036,-0.0169,-1.6194,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7621,0.0029,0.0113,-0.0037,-0.0199,-1.7594,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7732,0.0030,0.0102,-0.0040,-0.0187,-1.8042,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7820,0.0031,0.0102,-0.0041,-0.0192,-1.8651,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.7921,0.0031,-0.0046,-0.0041,0.0024,-1.1268,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8020,0.0030,-0.0046,-0.0041,0.0017,-1.1454,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8121,0.0029,-0.0131,-0.0040,0.0139,-0.7007,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8220,0.0028,-0.0100,-0.0038,0.0087,-0.8595,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8320,0.0026,-0.0162,-0.0037,0.0173,-0.5314,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8421,0.0024,-0.0270,-0.0035,0.0330,0.0745,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8520,0.0022,-0.0252,-0.0032,0.0296,0.0232,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8621,0.0019,-0.0438,-0.0028,0.0571,1.0801,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8721,0.0014,-0.0439,-0.0022,0.0567,1.2257,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8822,0.0010,-0.0559,-0.0017,0.0743,1.9842,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.8920,0.0005,-0.0381,-0.0011,0.0470,1.1614,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9053,0.0002,-0.0572,-0.0007,0.0755,2.2831,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9121,-0.0008,-0.0963,0.0007,0.1338,4.7244,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9224,-0.0016,-0.0958,0.0018,0.1329,4.9814,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9322,-0.0022,-0.0614,0.0026,0.0813,3.3627,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9421,-0.0026,-0.0949,0.0032,0.1318,5.3188,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9520,-0.0037,-0.0732,0.0046,0.0993,4.5591,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9621,-0.0043,-0.0952,0.0054,0.1328,5.9878,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9720,-0.0052,-0.0801,0.0067,0.1106,5.5478,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9821,-0.0057,-0.0384,0.0074,0.0487,3.5348,11.1111,0.2500,25.0000,0.2500,0.0044
1740036676.9921,-0.0059,-0.0096,0.0077,0.0065,2.1160,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0021,-0.0059,0.0047,0.0076,-0.0141,1.3832,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0120,-0.0058,0.0135,0.0074,-0.0263,0.9188,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0221,-0.0057,-0.0131,0.0072,0.0149,2.3429,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0321,-0.0057,0.0017,0.0072,-0.0065,1.6006,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0421,-0.0056,0.0155,0.0070,-0.0260,0.8759,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0520,-0.0054,0.0218,0.0067,-0.0344,0.5110,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0641,-0.0052,0.0069,0.0064,-0.0109,1.2863,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0721,-0.0052,0.0062,0.0063,-0.0090,1.3626,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0821,-0.0051,0.0047,0.0062,-0.0058,1.4607,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.0920,-0.0050,0.0110,0.0061,-0.0143,1.1614,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1020,-0.0049,0.0202,0.0059,-0.0271,0.6673,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1121,-0.0047,0.0242,0.0056,-0.0322,0.4221,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1220,-0.0044,0.0318,0.0052,-0.0426,-0.0291,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1341,-0.0042,0.0305,0.0049,-0.0400,-0.0030,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1421,-0.0040,0.0380,0.0047,-0.0508,-0.4450,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1521,-0.0035,0.0366,0.0041,-0.0478,-0.4748,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1621,-0.0032,0.0430,0.0036,-0.0567,-0.8973,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1720,-0.0029,0.0446,0.0033,-0.0587,-1.0462,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1821,-0.0025,0.0380,0.0028,-0.0481,-0.8001,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.1920,-0.0021,0.0333,0.0023,-0.0406,-0.6553,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.2021,-0.0018,0.0328,0.0019,-0.0394,-0.7005,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.2121,-0.0015,0.0259,0.0016,-0.0287,-0.3972,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.2220,-0.0013,0.0169,0.0013,-0.0149,0.0400,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.2321,-0.0011,0.0165,0.0012,-0.0140,0.0410,11.1111,0.2500,25.0000,0.2500,0.0044
1740036677.2421,-0.0010,0.0098,0.0011,-0.0038,0.3873,11.1111,0.2500,25.0000,0.2500,0.0044
